Description,Amino Acids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
LUTR910108,8,-6.0,2.0,5.0,3.0,-5.0,4.0,1.0,-1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,9,-6.0,-6.0,-7.0,-12.0,5.0,-6.0,-10.0,-8.0,-9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,10,-19.0,-10.0,-14.0,-21.0,-8.0,-14.0,-18.0,-19.0,-14.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,11,-6.0,9.0,3.0,2.0,-6.0,4.0,3.0,-1.0,-2.0,-12.0,-21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,12,-4.0,-2.0,-5.0,-9.0,3.0,-2.0,-7.0,-6.0,-7.0,12.0,8.0,-8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,13,-23.0,-22.0,-22.0,-24.0,-4.0,-19.0,-28.0,-26.0,-13.0,3.0,4.0,-34.0,8.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,14,1.0,2.0,3.0,5.0,-2.0,5.0,6.0,3.0,-4.0,-7.0,-21.0,-1.0,-8.0,-28.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,15,3.0,4.0,5.0,5.0,7.0,4.0,4.0,6.0,0.0,-5.0,-15.0,1.0,-4.0,-21.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,16,2.0,2.0,4.0,2.0,6.0,3.0,2.0,4.0,0.0,1.0,-9.0,0.0,0.0,-19.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0
LUTR910108,17,-43.0,-29.0,-38.0,-35.0,-13.0,-19.0,-38.0,-46.0,-17.0,-25.0,-22.0,-43.0,-11.0,19.0,-46.0,-41.0,-25.0,162.0,0.0,0.0,0.0
LUTR910108,18,-19.0,-8.0,-7.0,-12.0,-8.0,-8.0,-16.0,-14.0,4.0,-11.0,-12.0,-20.0,-12.0,33.0,-10.0,-14.0,-13.0,36.0,97.0,0.0,0.0
LUTR910108,19,-6.0,-6.0,-8.0,-9.0,3.0,-7.0,-8.0,-9.0,-14.0,13.0,-4.0,-13.0,6.0,-9.0,-7.0,-4.0,1.0,-18.0,-19.0,40.0,0.0
LUTR910108,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910108,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,1,-2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,2,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,3,-1.0,2.0,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,4,-5.0,-19.0,-5.0,-16.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,5,0.0,9.0,7.0,9.0,-11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,6,0.0,2.0,8.0,17.0,-21.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,7,12.0,2.0,0.0,1.0,-18.0,4.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,8,-4.0,2.0,13.0,17.0,-12.0,8.0,5.0,-5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,9,-7.0,-9.0,-12.0,-17.0,-30.0,-13.0,-13.0,-11.0,-15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,10,-7.0,-10.0,-13.0,-22.0,-34.0,-12.0,-14.0,-15.0,-13.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,11,-3.0,14.0,7.0,8.0,-23.0,12.0,10.0,0.0,-1.0,-14.0,-13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,12,1.0,2.0,-2.0,-5.0,-28.0,-3.0,-3.0,2.0,-3.0,8.0,8.0,-4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,13,-9.0,-11.0,-9.0,-21.0,-31.0,-12.0,-13.0,-15.0,3.0,-3.0,1.0,-14.0,-1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,14,5.0,-6.0,2.0,-7.0,-12.0,-2.0,-13.0,-13.0,-10.0,-1.0,-1.0,-14.0,0.0,-4.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,15,7.0,1.0,6.0,8.0,-10.0,2.0,5.0,8.0,3.0,-13.0,-15.0,4.0,-3.0,-14.0,-4.0,26.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,16,4.0,6.0,2.0,2.0,-18.0,4.0,4.0,3.0,-4.0,-7.0,-12.0,4.0,2.0,-13.0,-3.0,8.0,21.0,0.0,0.0,0.0,0.0
LUTR910109,17,-17.0,-5.0,-22.0,-32.0,-53.0,-26.0,-29.0,-33.0,7.0,-12.0,-15.0,-15.0,-20.0,16.0,-28.0,-19.0,-20.0,133.0,0.0,0.0,0.0
LUTR910109,18,-5.0,-5.0,4.0,-5.0,-19.0,-4.0,-3.0,-13.0,21.0,-15.0,-7.0,-5.0,-3.0,20.0,-1.0,-3.0,-8.0,13.0,47.0,0.0,0.0
LUTR910109,19,-5.0,-7.0,-12.0,-18.0,-27.0,-11.0,-12.0,-12.0,-18.0,11.0,8.0,-10.0,2.0,-9.0,-4.0,-10.0,-4.0,-17.0,-15.0,23.0,0.0
LUTR910109,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTR910109,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,1,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,2,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,3,3.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,4,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,5,3.0,5.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,6,4.0,3.0,4.0,5.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,7,3.0,3.0,3.0,3.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,8,3.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,9,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,10,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,11,3.0,5.0,4.0,3.0,0.0,4.0,4.0,3.0,4.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,12,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,13,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,14,4.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,15,4.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,16,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0
MCLA710101,17,1.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0
MCLA710101,18,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,2.0,6.0,0.0,3.0,1.0,6.0,9.0,0.0,0.0
MCLA710101,19,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,8.0,0.0
MCLA710101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA710101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,3,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,4,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,5,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,6,0.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,8,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,11,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,15,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0
MCLA720101,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
MCLA720101,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0
MCLA720101,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
MCLA720101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLA720101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,1,-0.08,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,2,-0.16,0.01,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,3,0.04,-0.06,0.2,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,4,-0.51,-0.35,-0.46,-0.41,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,5,-0.16,0.15,0.2,0.16,-0.74,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,6,0.03,-0.02,0.19,0.32,-0.64,0.25,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,7,0.19,0.2,-0.11,0.15,-0.18,-0.14,0.13,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,8,-0.21,0.11,0.21,0.18,-0.29,0.37,0.13,-0.19,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,9,-0.45,-0.82,-0.83,-0.78,-0.13,-0.95,-0.86,-0.58,-0.69,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,10,-0.45,-0.74,-0.9,-0.75,-0.02,-0.74,-0.8,-0.56,-0.5,0.48,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,11,-0.2,0.04,0.38,0.16,-0.81,0.3,0.25,-0.16,0.14,-1.01,-1.06,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,12,-0.47,-0.83,-0.97,-0.9,-0.29,-0.97,-0.87,-0.61,-0.86,0.67,0.5,-1.03,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,13,-0.47,-0.79,-0.71,-0.62,0.39,-0.85,-0.81,-0.52,-0.43,0.45,0.48,-1.03,0.35,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,14,0.17,0.14,-0.12,-0.15,-0.65,0.15,-0.13,-0.14,0.14,-0.78,-0.67,-0.14,-0.82,-0.76,0.56,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,15,0.16,0.05,-0.02,-0.14,-0.2,-0.2,-0.19,0.0,-0.15,-0.68,-0.7,-0.14,-0.75,-0.53,0.24,0.48,0.0,0.0,0.0,0.0,0.0
MIYS930101,16,0.18,0.0,0.11,-0.1,-0.62,-0.07,-0.09,-0.09,-0.13,-0.59,-0.77,0.09,-0.61,-0.75,0.25,0.28,0.45,0.0,0.0,0.0,0.0
MIYS930101,17,-0.51,-0.26,-0.79,-0.64,0.82,-0.83,-0.66,-0.15,-0.7,-0.23,0.13,-0.92,0.04,0.25,-0.71,-0.29,-0.7,1.42,0.0,0.0,0.0
MIYS930101,18,-0.34,-0.31,0.12,0.09,0.4,-0.02,-0.11,-0.35,0.35,-0.35,-0.27,-0.12,-0.56,0.14,-0.2,-0.04,-0.27,0.0,0.84,0.0,0.0
MIYS930101,19,-0.06,-0.54,-0.69,-0.39,-0.19,-0.68,-0.42,-0.15,-0.59,0.41,0.41,-0.79,0.41,0.36,-0.47,-0.44,-0.44,-0.17,-0.39,0.54,0.0
MIYS930101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYS930101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,1,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,2,1.78,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,3,2.37,2.34,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,4,1.39,3.06,2.83,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,5,1.92,1.13,0.99,1.47,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,6,2.46,1.45,0.85,0.9,3.26,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,7,0.91,3.58,1.96,2.37,2.22,2.48,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,8,2.17,0.82,1.29,1.72,2.56,0.32,0.96,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,9,2.69,2.49,3.37,3.98,1.63,2.57,3.39,3.6,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,10,2.76,2.62,3.49,4.1,1.65,2.7,3.53,3.67,2.59,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,11,2.96,0.4,1.84,2.05,3.27,1.06,1.14,3.54,0.79,2.84,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,12,2.42,2.29,3.08,3.69,1.46,2.3,3.13,3.34,2.19,0.29,0.41,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,13,3.23,2.47,3.7,4.27,2.24,2.81,3.59,4.14,2.63,0.61,0.63,2.85,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,14,0.06,2.9,1.8,2.4,1.33,1.92,2.48,0.97,2.15,2.62,2.7,2.94,2.36,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,15,0.51,2.74,1.31,1.87,1.84,1.65,2.06,0.85,1.94,2.95,3.04,2.71,2.67,3.45,0.56,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,16,0.9,2.03,1.4,2.05,1.45,1.12,1.83,1.7,1.32,2.14,2.25,2.1,1.86,2.6,0.87,0.89,0.0,0.0,0.0,0.0,0.0
MIYT790101,17,4.23,2.72,4.39,4.88,3.34,3.42,4.08,5.13,3.16,1.72,1.73,3.11,1.89,1.11,4.17,4.38,3.5,0.0,0.0,0.0,0.0
MIYT790101,18,3.18,2.02,3.42,3.95,2.38,2.48,3.22,4.08,2.27,0.86,0.94,2.42,0.93,0.48,3.12,3.33,2.45,1.06,0.0,0.0,0.0
MIYT790101,19,1.85,2.43,2.76,3.4,0.86,2.13,2.97,2.76,2.11,0.85,0.91,2.7,0.62,1.43,1.79,2.15,1.42,2.51,1.52,0.0,0.0
MIYT790101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIYT790101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,1,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,2,9.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,3,9.0,10.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,4,11.0,8.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,5,11.0,10.0,11.0,11.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,6,10.0,9.0,10.0,11.0,9.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,7,8.0,7.0,10.0,9.0,8.0,8.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,8,11.0,10.0,10.0,9.0,10.0,11.0,11.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,9,9.0,4.0,5.0,3.0,8.0,6.0,4.0,6.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,10,11.0,6.0,7.0,6.0,11.0,9.0,7.0,6.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,11,10.0,11.0,11.0,11.0,9.0,12.0,11.0,7.0,11.0,4.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,12,11.0,6.0,6.0,5.0,10.0,9.0,8.0,4.0,10.0,9.0,11.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,13,10.0,5.0,6.0,4.0,10.0,7.0,6.0,7.0,9.0,12.0,11.0,6.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,14,6.0,6.0,9.0,8.0,7.0,7.0,5.0,11.0,5.0,3.0,4.0,6.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,15,10.0,9.0,11.0,10.0,10.0,10.0,9.0,11.0,10.0,8.0,8.0,10.0,7.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,16,10.0,9.0,10.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0
MOHR870101,17,11.0,7.0,8.0,6.0,11.0,9.0,7.0,8.0,10.0,11.0,11.0,7.0,10.0,11.0,6.0,10.0,11.0,16.0,0.0,0.0,0.0
MOHR870101,18,9.0,7.0,8.0,7.0,10.0,8.0,6.0,10.0,9.0,10.0,9.0,7.0,8.0,10.0,8.0,11.0,11.0,11.0,16.0,0.0,0.0
MOHR870101,19,9.0,5.0,5.0,3.0,8.0,6.0,4.0,6.0,9.0,12.0,10.0,5.0,9.0,11.0,3.0,8.0,10.0,11.0,10.0,16.0,0.0
MOHR870101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOHR870101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
